"genre_name","movie_title","budget","running_total_budget"
"Science Fiction","Face/Off","80000000","18050620003"
"Science Fiction","Lost in Space","80000000","17970620003"
"Science Fiction","Flubber","80000000","17890620003"
"Science Fiction","A Sound of Thunder","80000000","17810620003"
"Science Fiction","Red Planet","80000000","17730620003"
"Science Fiction","Timeline","80000000","17650620003"
"Science Fiction","The Time Machine","80000000","17570620003"
"Science Fiction","The Day the Earth Stood Still","80000000","17490620003"
"Science Fiction","The Book of Eli","80000000","17410620003"
"Science Fiction","The Invasion","80000000","17330620003"
"Science Fiction","Surrogates","80000000","17250620003"
"Science Fiction","The 6th Day","82000000","17170620003"
"Science Fiction","The Flintstones in Viva Rock Vegas","83000000","17088620003"
"Science Fiction","Nutty Professor II: The Klumps","84000000","17005620003"
"Science Fiction","Divergent","85000000","16921620003"
"Science Fiction","Mirror Mirror","85000000","16836620003"
"Science Fiction","Hellboy II: The Golden Army","85000000","16751620003"
"Science Fiction","Jumper","85000000","16666620003"
"Science Fiction","Pixels","88000000","16581620003"
"Science Fiction","The Stepford Wives","90000000","16493620003"
"Science Fiction","Men in Black","90000000","16403620003"
"Science Fiction","Volcano","90000000","16313620003"
"Science Fiction","The Fifth Element","90000000","16223620003"
"Science Fiction","Contact","90000000","16133620003"
"Science Fiction","Mission to Mars","90000000","16043620003"
"Science Fiction","Supernova","90000000","15953620003"
"Science Fiction","Metropolis","92620000","15863620003"
"Science Fiction","Rise of the Planet of the Apes","93000000","15771000003"
"Science Fiction","Jurassic Park III","93000000","15678000003"
"Science Fiction","Hollow Man","95000000","15585000003"
"Science Fiction","A.I. Artificial Intelligence","100000000","15490000003"
"Science Fiction","Bicentennial Man","100000000","15390000003"
"Science Fiction","Transcendence","100000000","15290000003"
"Science Fiction","Planet of the Apes","100000000","15190000003"
"Science Fiction","Dragonball Evolution","100000000","15090000003"
"Science Fiction","Land of the Lost","100000000","14990000003"
"Science Fiction","The Adventures of Pluto Nash","100000000","14890000003"
"Science Fiction","Terminator 2: Judgment Day","100000000","14790000003"
"Science Fiction","Cloud Atlas","102000000","14690000003"
"Science Fiction","Minority Report","102000000","14588000003"
"Science Fiction","Gravity","105000000","14486000003"
"Science Fiction","Starship Troopers","105000000","14381000003"
"Science Fiction","The Chronicles of Riddick","105000000","14276000003"
"Science Fiction","The Martian","108000000","14171000003"
"Science Fiction","X2","110000000","14063000003"
"Science Fiction","Real Steel","110000000","13953000003"
"Science Fiction","Insurgent","110000000","13843000003"
"Science Fiction","Ender's Game","110000000","13733000003"
"Science Fiction","Allegiant","110000000","13623000003"
"Science Fiction","Star Wars: Episode III - Revenge of the Sith","113000000","13513000003"
"Science Fiction","Star Wars: Episode I - The Phantom Menace","115000000","13400000003"
"Science Fiction","Elysium","115000000","13285000003"
"Science Fiction","Speed Racer","120000000","13170000003"
"Science Fiction","I, Robot","120000000","13050000003"
"Science Fiction","Fantastic Four","120000000","12930000003"
"Science Fiction","The Wolverine","120000000","12810000003"
"Science Fiction","Star Wars: Episode II - Attack of the Clones","120000000","12690000003"
"Science Fiction","Atlantis: The Lost Empire","120000000","12570000003"
"Science Fiction","RoboCop","120000000","12450000003"
"Science Fiction","Oblivion","120000000","12330000003"
"Science Fiction","The Hunger Games: Mockingjay - Part 1","125000000","12210000003"
"Science Fiction","Teenage Mutant Ninja Turtles","125000000","12085000003"
"Science Fiction","The Day After Tomorrow","125000000","11960000003"
"Science Fiction","The Island","126000000","11835000003"
"Science Fiction","Ant-Man","130000000","11709000003"
"Science Fiction","Megamind","130000000","11579000003"
"Science Fiction","After Earth","130000000","11449000003"
"Science Fiction","Watchmen","130000000","11319000003"
"Science Fiction","G.I. Joe: Retaliation","130000000","11189000003"
"Science Fiction","Prometheus","130000000","11059000003"
"Science Fiction","The Hunger Games: Catching Fire","130000000","10929000003"
"Science Fiction","War of the Worlds","132000000","10799000003"
"Science Fiction","Home","135000000","10667000003"
"Science Fiction","Final Fantasy: The Spirits Within","137000000","10532000003"
"Science Fiction","Hulk","137000000","10395000003"
"Science Fiction","Armageddon","140000000","10258000003"
"Science Fiction","Captain America: The First Avenger","140000000","10118000003"
"Science Fiction","Treasure Planet","140000000","9978000003"
"Science Fiction","Iron Man","140000000","9838000003"
"Science Fiction","Men in Black II","140000000","9698000003"
"Science Fiction","The Matrix Revolutions","150000000","9558000003"
"Science Fiction","Star Trek","150000000","9408000003"
"Science Fiction","I Am Legend","150000000","9258000003"
"Science Fiction","Transformers: Revenge of the Fallen","150000000","9108000003"
"Science Fiction","The Matrix Reloaded","150000000","8958000003"
"Science Fiction","X-Men Origins: Wolverine","150000000","8808000003"
"Science Fiction","Mad Max: Fury Road","150000000","8658000003"
"Science Fiction","The Incredible Hulk","150000000","8508000003"
"Science Fiction","Transformers","150000000","8358000003"
"Science Fiction","Jurassic World","150000000","8208000003"
"Science Fiction","Terminator Genisys","155000000","8058000003"
"Science Fiction","X-Men: First Class","160000000","7903000003"
"Science Fiction","Inception","160000000","7743000003"
"Science Fiction","The Hunger Games: Mockingjay - Part 2","160000000","7583000003"
"Science Fiction","Independence Day: Resurgence","165000000","7423000003"
"Science Fiction","Interstellar","165000000","7258000003"
"Science Fiction","Guardians of the Galaxy","170000000","7093000003"
"Science Fiction","Dawn of the Planet of the Apes","170000000","6923000003"
"Science Fiction","Wild Wild West","170000000","6753000003"
"Science Fiction","Captain America: The Winter Soldier","170000000","6583000003"
"Science Fiction","TRON: Legacy","170000000","6413000003"
"Science Fiction","G.I. Joe: The Rise of Cobra","175000000","6243000003"
"Science Fiction","Monsters vs Aliens","175000000","6068000003"
"Science Fiction","Suicide Squad","175000000","5893000003"
"Science Fiction","Jupiter Ascending","176000003","5718000003"
"Science Fiction","Edge of Tomorrow","178000000","5542000000"
"Science Fiction","X-Men: Apocalypse","178000000","5364000000"
"Science Fiction","Pacific Rim","180000000","5186000000"
"Science Fiction","Star Trek Beyond","185000000","5006000000"
"Science Fiction","Star Trek Into Darkness","190000000","4821000000"
"Science Fiction","Tomorrowland","190000000","4631000000"
"Science Fiction","Transformers: Dark of the Moon","195000000","4441000000"
"Science Fiction","Green Lantern","200000000","4246000000"
"Science Fiction","2012","200000000","4046000000"
"Science Fiction","World War Z","200000000","3846000000"
"Science Fiction","Terminator Salvation","200000000","3646000000"
"Science Fiction","Terminator 3: Rise of the Machines","200000000","3446000000"
"Science Fiction","Iron Man 2","200000000","3246000000"
"Science Fiction","Iron Man 3","200000000","3046000000"
"Science Fiction","Battleship","209000000","2846000000"
"Science Fiction","Transformers: Age of Extinction","210000000","2637000000"
"Science Fiction","X-Men: The Last Stand","210000000","2427000000"
"Science Fiction","The Avengers","220000000","2217000000"
"Science Fiction","Men in Black 3","225000000","1997000000"
"Science Fiction","Man of Steel","225000000","1772000000"
"Science Fiction","Avatar","237000000","1547000000"
"Science Fiction","Captain America: Civil War","250000000","1310000000"
"Science Fiction","X-Men: Days of Future Past","250000000","1060000000"
"Science Fiction","John Carter","260000000","810000000"
"Science Fiction","Superman Returns","270000000","550000000"
"Science Fiction","Avengers: Age of Ultron","280000000","280000000"
"Thriller","Subconscious","0","40727495424"
"Thriller","Freeze Frame","0","40727495424"
"Thriller","A Simple Plan","0","40727495424"
"Thriller","Train","0","40727495424"
"Thriller","The Good Thief","0","40727495424"
"Thriller","El orfanato","0","40727495424"
"Thriller","Summer of Sam","0","40727495424"
"Thriller","Lost Souls","0","40727495424"
"Thriller","Brighton Rock","0","40727495424"
"Thriller","Bats","0","40727495424"
"Thriller","Thinner","0","40727495424"
"Thriller","Stone Cold","0","40727495424"
"Thriller","Trade Of Innocents","0","40727495424"
"Thriller","The Haunting in Connecticut 2: Ghosts of Georgia","0","40727495424"
"Thriller","Anatomie","0","40727495424"
"Thriller","The Frozen","0","40727495424"
"Thriller","The Collection","0","40727495424"
"Thriller","White Noise 2: The Light","0","40727495424"
"Thriller","Rien ne va plus","0","40727495424"
"Thriller","A Beginner's Guide to Snuff","0","40727495424"
"Thriller","Chocolate: Deep Dark Secrets","0","40727495424"
"Thriller","Copycat","0","40727495424"
"Thriller","The Brass Teapot","0","40727495424"
"Thriller","The Stepfather","0","40727495424"
"Thriller","The Ladykillers","0","40727495424"
"Thriller","Show Me","0","40727495424"
"Thriller","Crying with Laughter","0","40727495424"
"Thriller","Abandoned","0","40727495424"
"Thriller","The Hunting Party","0","40727495424"
"Thriller","8 Days","0","40727495424"
"Thriller","Checkmate","0","40727495424"
"Thriller","Unnatural","0","40727495424"
"Thriller","The Yards","0","40727495424"
"Thriller","Raise the Titanic","0","40727495424"
"Thriller","In Her Line of Fire","0","40727495424"
"Thriller","Light It Up","0","40727495424"
"Thriller","Darkness Falls","0","40727495424"
"Thriller","Inescapable","0","40727495424"
"Thriller","$upercapitalist","0","40727495424"
"Thriller","Goddess of Love","0","40727495424"
"Thriller","Wind Walkers","0","40727495424"
"Thriller","Betty Fisher et autres histoires","0","40727495424"
"Thriller","Jimmy and Judy","0","40727495424"
"Thriller","The Caveman's Valentine","0","40727495424"
"Thriller","Containment","0","40727495424"
"Thriller","Confidence","0","40727495424"
"Thriller","The Sound and the Shadow","0","40727495424"
"Thriller","After","0","40727495424"
"Thriller","The Perfect Host","0","40727495424"
"Thriller","Windsor Drive","0","40727495424"
"Thriller","Severance","0","40727495424"
"Thriller","Deterrence","0","40727495424"
"Thriller","N-Secure","0","40727495424"
"Thriller","Dinner Rush","0","40727495424"
"Thriller","Cavite","0","40727495424"
"Thriller","The Tuxedo","0","40727495424"
"Thriller","Catch a Fire","0","40727495424"
"Thriller","Carriers","0","40727495424"
"Thriller","This Thing of Ours","0","40727495424"
"Thriller","Hav Plenty","0","40727495424"
"Thriller","Clay Pigeons","0","40727495424"
"Thriller","Listening","0","40727495424"
"Thriller","An American Haunting","0","40727495424"
"Thriller","Shutter","0","40727495424"
"Thriller","Jindabyne","0","40727495424"
"Thriller","Open Secret","0","40727495424"
"Thriller","Creature","0","40727495424"
"Thriller","Dawn of the Crescent Moon","0","40727495424"
"Thriller","Fifty Dead Men Walking","0","40727495424"
"Thriller","Enter the Dangerous Mind","0","40727495424"
"Thriller","Martha Marcy May Marlene","0","40727495424"
"Thriller","Malone","0","40727495424"
"Thriller","Valentine","0","40727495424"
"Thriller","Lake Mungo","0","40727495424"
"Thriller","Unsullied","0","40727495424"
"Thriller","Sur le seuil","0","40727495424"
"Thriller","Arnolds Park","0","40727495424"
"Thriller","When the Lights Went Out","0","40727495424"
"Thriller","A Thin Line Between Love and Hate","0","40727495424"
"Thriller","The Reef","0","40727495424"
"Thriller","In Dreams","0","40727495424"
"Thriller","The Last Days on Mars","0","40727495424"
"Thriller","The Omega Code","0","40727495424"
"Thriller","Возвращение","0","40727495424"
"Thriller","Dead Man Down","0","40727495424"
"Thriller","Hodejegerne","0","40727495424"
"Thriller","Exam","0","40727495424"
"Thriller","Truth or Dare","0","40727495424"
"Thriller","Snabba Cash","0","40727495424"
"Thriller","The Boys from Brazil","0","40727495424"
"Thriller","Civil Brand","0","40727495424"
"Thriller","November","0","40727495424"
"Thriller","Megiddo: The Omega Code 2","0","40727495424"
"Thriller","Enter Nowhere","0","40727495424"
"Thriller","Fascination","0","40727495424"
"Thriller","The Business of Strangers","0","40727495424"
"Thriller","Zipper","0","40727495424"
"Thriller","Cat People","0","40727495424"
"Thriller","Lady in White","0","40727495424"
"Thriller","Invasion U.S.A.","0","40727495424"
"Thriller","City of Ghosts","0","40727495424"
"Thriller","Our Kind of Traitor","0","40727495424"
"Thriller","Owning Mahowny","0","40727495424"
"Thriller","The Sisterhood of Night","0","40727495424"
"Thriller","Nowhere to Run","0","40727495424"
"Thriller","Bullets Over Broadway","0","40727495424"
"Thriller","Chernobyl Diaries","0","40727495424"
"Thriller","Zombie Hunter","0","40727495424"
"Thriller","Cargo","0","40727495424"
"Thriller","Eight Legged Freaks","0","40727495424"
"Thriller","Trash","0","40727495424"
"Thriller","Born Of War","0","40727495424"
"Thriller","Sublime","0","40727495424"
"Thriller","The Night Listener","0","40727495424"
"Thriller","The Missing Person","0","40727495424"
"Thriller","Don McKay","0","40727495424"
"Thriller","Letters to God","0","40727495424"
"Thriller","Dirty Pretty Things","0","40727495424"
"Thriller","Plush","0","40727495424"
"Thriller","London to Brighton","0","40727495424"
"Thriller","Yesterday Was a Lie","0","40727495424"
"Thriller","Book of Shadows: Blair Witch 2","0","40727495424"
"Thriller","María, llena eres de gracia","0","40727495424"
"Thriller","Rollerball","0","40727495424"
"Thriller","Slow West","0","40727495424"
"Thriller","All Superheroes Must Die","0","40727495424"
"Thriller","Taxman","0","40727495424"
"Thriller","Wu Ji","0","40727495424"
"Thriller","Backmask","0","40727495424"
"Thriller","Grabbers","0","40727495424"
"Thriller","Red Riding: In the Year of Our Lord 1974","0","40727495424"
"Thriller","My Summer of Love","0","40727495424"
"Thriller","Compliance","0","40727495424"
"Thriller","Black Rock","0","40727495424"
"Thriller","Die Büchse der Pandora","0","40727495424"
"Thriller","Poolhall Junkies","0","40727495424"
"Thriller","H.","0","40727495424"
"Thriller","The Curse of the Jade Scorpion","0","40727495424"
"Thriller","Chain Letter","0","40727495424"
"Thriller","Tales from the Crypt: Demon Knight","0","40727495424"
"Thriller","Impact Point","0","40727495424"
"Thriller","Man on Wire","0","40727495424"
"Thriller","Sanctuary: Quite a Conundrum","0","40727495424"
"Thriller","Nancy Drew","0","40727495424"
"Thriller","All Good Things","0","40727495424"
"Thriller","Soul Survivors","0","40727495424"
"Thriller","Addicted","0","40727495424"
"Thriller","Rampage","0","40727495424"
"Thriller","The Hole","0","40727495424"
"Thriller","Men of War","0","40727495424"
"Thriller","Out of the Dark","0","40727495424"
"Thriller","Regression","0","40727495424"
"Thriller","The Calling","0","40727495424"
"Thriller","The Cottage","0","40727495424"
"Thriller","Fugly","0","40727495424"
"Thriller","House at the End of the Drive","0","40727495424"
"Thriller","The Maid's Room","0","40727495424"
"Thriller","Da Sweet Blood of Jesus","0","40727495424"
"Thriller","Sugar Hill","0","40727495424"
"Thriller","Z 風暴","0","40727495424"
"Thriller","Beloved","0","40727495424"
"Thriller","Thr3e","0","40727495424"
"Thriller","The Dead Girl","0","40727495424"
"Thriller","Straightheads","0","40727495424"
"Thriller","Eden Lake","0","40727495424"
"Thriller","The Pursuit of D.B. Cooper","0","40727495424"
"Thriller","Irréversible","0","40727495424"
"Thriller","Spider","0","40727495424"
"Thriller","Gli intoccabili","0","40727495424"
"Thriller","Meteor","0","40727495424"
"Thriller","Royal Kill","0","40727495424"
"Thriller","We Have Your Husband","0","40727495424"
"Thriller","Locker 13","0","40727495424"
"Thriller","Donkey Punch","0","40727495424"
"Thriller","The Statement","0","40727495424"
"Thriller","Echo Dr.","0","40727495424"
"Thriller","Housebound","0","40727495424"
"Thriller","Dutch Kills","0","40727495424"
"Thriller","Good Kill","0","40727495424"
"Thriller","The Face of an Angel","0","40727495424"
"Thriller","Haute tension","0","40727495424"
"Thriller","Thir13en Ghosts","0","40727495424"
"Thriller","Darling Lili","0","40727495424"
"Thriller","Swelter","0","40727495424"
"Thriller","La chambre bleue","0","40727495424"
"Thriller","三枪拍案惊奇","0","40727495424"
"Thriller","Shotgun Stories","0","40727495424"
"Thriller","Grosse Pointe Blank","0","40727495424"
"Thriller","Fabled","0","40727495424"
"Thriller","Alien Zone","0","40727495424"
"Thriller","Dead Man's Shoes","0","40727495424"
"Thriller","The Pet","0","40727495424"
"Thriller","Split Second","7","40727495424"
"Thriller","친절한 금자씨","0","40727495424"
"Thriller","Legal Eagles","0","40727495424"
"Thriller","Lies in Plain Sight","0","40727495424"
"Thriller","Broken Horses","0","40727495424"
"Thriller","Below Zero","0","40727495424"
"Thriller","City Hall","0","40727495424"
"Thriller","O","0","40727495424"
"Thriller","The Others","0","40727495424"
"Thriller","Blue Ruin","0","40727495424"
"Thriller","The Prophecy","8","40727495417"
"Thriller","Nurse 3-D","10","40727495409"
"Thriller","The 51st State","28","40727495399"
"Thriller","Primer","7000","40727495371"
"Thriller","キュア","20000","40727488371"
"Thriller","The Call of Cthulhu","50000","40727468371"
"Thriller","Run, Hide, Die","50000","40727418371"
"Thriller","Pi","60000","40727368371"
"Thriller","Hayride","60000","40727308371"
"Thriller","Absentia","70000","40727248371"
"Thriller","The Gallows","100000","40727178371"
"Thriller","Open Water","130000","40727078371"
"Thriller","El Mariachi","220000","40726948371"
"Thriller","The Canyons","250000","40726728371"
"Thriller","Cube","250000","40726478371"
"Thriller","Pierrot le fou","300000","40726228371"
"Thriller","Some Guy Who Kills People","300000","40725928371"
"Thriller","Halloween","300000","40725628371"
"Thriller","Mad Max","400000","40725328371"
"Thriller","Malevolence","450000","40724928371"
"Thriller","May","500000","40724478371"
"Thriller","Interview with the Assassin","500000","40723978371"
"Thriller","The Dark Hours","500000","40723478371"
"Thriller","Monsters","500000","40722978371"
"Thriller","Kill List","500000","40722478371"
"Thriller","Love Letters","550000","40721978371"
"Thriller","Stake Land","650000","40721428371"
"Thriller","The Innkeepers","750000","40720778371"
"Thriller","All the Boys Love Mandy Lane","750000","40720028371"
"Thriller","Adulterers","750000","40719278371"
"Thriller","Psycho","806948","40718528371"
"Thriller","The Quiet","900000","40717721423"
"Thriller","Banshee Chapter","950000","40716821423"
"Thriller","Dr. No","950000","40715871423"
"Thriller","Hard Candy","950000","40714921423"
"Thriller","Ask Me Anything","950000","40713971423"
"Thriller","Bubba Ho-tep","1000000","40713021423"
"Thriller","Cry_Wolf","1000000","40712021423"
"Thriller","The Devil Inside","1000000","40711021423"
"Thriller","Brigham City","1000000","40710021423"
"Thriller","Snow White: A Deadly Summer","1000000","40709021423"
"Thriller","Grave Encounters","1000000","40708021423"
"Thriller","Unfriended","1000000","40707021423"
"Thriller","Alone With Her","1000000","40706021423"
"Thriller","Serbuan maut","1100000","40705021423"
"Thriller","The Trouble with Harry","1200000","40703921423"
"Thriller","Reservoir Dogs","1200000","40702721423"
"Thriller","Friday the 13th Part 2","1250000","40701521423"
"Thriller","Niagara","1250000","40700271423"
"Thriller","Prison","1300000","40699021423"
"Thriller","Repo Man","1500000","40697721423"
"Thriller","The Lords of Salem","1500000","40696221423"
"Thriller","Spellbound","1500000","40694721423"
"Thriller","#Horror","1500000","40693221423"
"Thriller","Killing Zoe","1500000","40691721423"
"Thriller","Insidious","1500000","40690221423"
"Thriller","Nueve Reinas","1500000","40688721423"
"Thriller","Lola rennt","1530000","40687221423"
"Thriller","In the Bedroom","1700000","40685691423"
"Thriller","The French Connection","1800000","40683991423"
"Thriller","The Last Exorcism","1800000","40682191423"
"Thriller","The Marine 4: Moving Target","1950000","40680391423"
"Thriller","Buried","1987650","40678441423"
"Thriller","Nine Dead","2000000","40676453773"
"Thriller","Family Plot","2000000","40674453773"
"Thriller","Amores perros","2000000","40672453773"
"Thriller","Higher Ground","2000000","40670453773"
"Thriller","Captive","2000000","40668453773"
"Thriller","I Spit on Your Grave","2000000","40666453773"
"Thriller","It Follows","2000000","40664453773"
"Thriller","No Man's Land: The Rise of Reeker","2000000","40662453773"
"Thriller","The Curse of Downers Grove","2000000","40660453773"
"Thriller","From Russia with Love","2000000","40658453773"
"Thriller","Harsh Times","2000000","40656453773"
"Thriller","The Proposition","2000000","40654453773"
"Thriller","Das Leben der Anderen","2000000","40652453773"
"Thriller","Shark Lake","2000000","40650453773"
"Thriller","Mad Max 2","2000000","40648453773"
"Thriller","Subway","2000000","40646453773"
"Thriller","Beyond the Valley of the Dolls","2090000","40644453773"
"Thriller","Friday the 13th: A New Beginning","2200000","40642363773"
"Thriller","Eden","2300000","40640163773"
"Thriller","Sleep Dealer","2500000","40637863773"
"Thriller","Point Blank","2500000","40635363773"
"Thriller","Goldfinger","2500000","40632863773"
"Thriller","Timber Falls","2600000","40630363773"
"Thriller","Friday the 13th: The Final Chapter","2600000","40627763773"
"Thriller","Los cronocrímenes","2600000","40625163773"
"Thriller","The Omen","2800000","40622563773"
"Thriller","Friday the 13th Part VII: The New Blood","2800000","40619763773"
"Thriller","Demonic","3000000","40616963773"
"Thriller","Jason Goes to Hell: The Final Friday","3000000","40613963773"
"Thriller","Paranormal Activity 2","3000000","40610963773"
"Thriller","Something Wicked","3000000","40607963773"
"Thriller","Freeway","3000000","40604963773"
"Thriller","Sinister","3000000","40601963773"
"Thriller","Torn Curtain","3000000","40598963773"
"Thriller","AWOL-72","3000000","40595963773"
"Thriller","Friday the 13th Part VI: Jason Lives","3000000","40592963773"
"Thriller","Phantasm II","3000000","40589963773"
"Thriller","Amnesiac","3000000","40586963773"
"Thriller","The Purge","3000000","40583963773"
"Thriller","Hobo with a Shotgun","3000000","40580963773"
"Thriller","올드보이","3000000","40577963773"
"Thriller","Open Road","3000000","40574963773"
"Thriller","GirlHouse","3150000","40571963773"
"Thriller","Chicago Overcoat","3200000","40568813773"
"Thriller","The Lazarus Effect","3300000","40565613773"
"Thriller","Lords of London","3440000","40562313773"
"Thriller","2:13","3500000","40558873773"
"Thriller","Wicked Blood","3500000","40555373773"
"Thriller","Margin Call","3500000","40551873773"
"Thriller","The Betrayed","3500000","40548373773"
"Thriller","Frenzy","3500000","40544873773"
"Thriller","Harper","3500000","40541373773"
"Thriller","The Crying Game","3705538","40537873773"
"Thriller","They Live","4000000","40534168235"
"Thriller","The Signal","4000000","40530168235"
"Thriller","Topaz","4000000","40526168235"
"Thriller","The Great Escape","4000000","40522168235"
"Thriller","Red State","4000000","40518168235"
"Thriller","The Boy Next Door","4000000","40514168235"
"Thriller","Friday the 13th Part III","4000000","40510168235"
"Thriller","You Kill Me","4000000","40506168235"
"Thriller","A Lonely Place to Die","4000000","40502168235"
"Thriller","Ночной дозор","4200000","40498168235"
"Thriller","Red Dawn","4200000","40493968235"
"Thriller","Class of 1984","4300000","40489768235"
"Thriller","Airlift","4500000","40485468235"
"Thriller","Bound","4500000","40480968235"
"Thriller","放‧逐","4500000","40476468235"
"Thriller","After.Life","4500000","40471968235"
"Thriller","The Awakening","4798235","40467468235"
"Thriller","Only God Forgives","4800000","40462670000"
"Thriller","Lights Out","4900000","40457870000"
"Thriller","Halloween 5: The Revenge of Michael Myers","5000000","40452970000"
"Thriller","Halloween: The Curse of Michael Myers","5000000","40447970000"
"Thriller","Made","5000000","40442970000"
"Thriller","Halloween 4: The Return of Michael Myers","5000000","40437970000"
"Thriller","Decoys","5000000","40432970000"
"Thriller","Sexy Beast","5000000","40427970000"
"Thriller","Force 10 from Navarone","5000000","40422970000"
"Thriller","Mientras duermes","5000000","40417970000"
"Thriller","As Above, So Below","5000000","40412970000"
"Thriller","Capricorn One","5000000","40407970000"
"Thriller","The Forsaken","5000000","40402970000"
"Thriller","Take Shelter","5000000","40397970000"
"Thriller","Kill the Messenger","5000000","40392970000"
"Thriller","Chain of Command","5000000","40387970000"
"Thriller","Yoga Hosers","5000000","40382970000"
"Thriller","War, Inc.","5000000","40377970000"
"Thriller","The Machinist","5000000","40372970000"
"Thriller","Apollo 18","5000000","40367970000"
"Thriller","Friday the 13th Part VIII: Jason Takes Manhattan","5000000","40362970000"
"Thriller","A Nightmare on Elm Street 3: Dream Warriors","5000000","40357970000"
"Thriller","No Escape","5000000","40352970000"
"Thriller","Nighthawks","5000000","40347970000"
"Thriller","28 Days Later","5000000","40342970000"
"Thriller","The Green Inferno","5000000","40337970000"
"Thriller","The Last Exorcism Part II","5000000","40332970000"
"Thriller","Insidious: Chapter 2","5000000","40327970000"
"Thriller","Wonderland","5000000","40322970000"
"Thriller","Lone Wolf McQuade","5000000","40317970000"
"Thriller","Paranormal Activity: The Marked Ones","5000000","40312970000"
"Thriller","Area 51","5000000","40307970000"
"Thriller","The Gift","5000000","40302970000"
"Thriller","Green Room","5000000","40297970000"
"Thriller","The Visit","5000000","40292970000"
"Thriller","Zero Effect","5000000","40287970000"
"Thriller","Thunderball","5500000","40282970000"
"Thriller","[REC]²","5600000","40277470000"
"Thriller","The Train","5800000","40271870000"
"Thriller","11:14","6000000","40266070000"
"Thriller","Room","6000000","40260070000"
"Thriller","Tales from the Hood","6000000","40254070000"
"Thriller","The Words","6000000","40248070000"
"Thriller","Albino Alligator","6000000","40242070000"
"Thriller","Novocaine","6000000","40236070000"
"Thriller","The Usual Suspects","6000000","40230070000"
"Thriller","ต้มยำกุ้ง","6000000","40224070000"
"Thriller","The Guard","6000000","40218070000"
"Thriller","The Boondock Saints","6000000","40212070000"
"Thriller","The Hit List","6000000","40206070000"
"Thriller","The First Great Train Robbery","6000000","40200070000"
"Thriller","The Terminator","6400000","40194070000"
"Thriller","Narc","6500000","40187670000"
"Thriller","The Andromeda Strain","6500000","40181170000"
"Thriller","Dressed to Kill","6500000","40174670000"
"Thriller","On Her Majesty's Secret Service","6500000","40168170000"
"Thriller","Go","6500000","40161670000"
"Thriller","Tracker","6500000","40155170000"
"Thriller","Layer Cake","6500000","40148670000"
"Thriller","The East","6500000","40142170000"
"Thriller","Shade","6800000","40135670000"
"Thriller","House at the End of the Street","6900000","40128870000"
"Thriller","The Neon Demon","7000000","40121970000"
"Thriller","End of Watch","7000000","40114970000"
"Thriller","Twixt","7000000","40107970000"
"Thriller","We Need to Talk About Kevin","7000000","40100970000"
"Thriller","In Too Deep","7000000","40093970000"
"Thriller","Jaws","7000000","40086970000"
"Thriller","Criminal Activities","7000000","40079970000"
"Thriller","Live and Let Die","7000000","40072970000"
"Thriller","The Man with the Golden Gun","7000000","40065970000"
"Thriller","Autómata","7000000","40058970000"
"Thriller","A Nightmare on Elm Street 4: The Dream Master","7000000","40051970000"
"Thriller","American Psycho","7000000","40044970000"
"Thriller","Desperado","7000000","40037970000"
"Thriller","Ca$h","7000000","40030970000"
"Thriller","Diamonds Are Forever","7200000","40023970000"
"Thriller","Harry Brown","7300000","40016770000"
"Thriller","Die Welle","7500000","40009470000"
"Thriller","Cypher","7500000","40001970000"
"Thriller","Code 46","7500000","39994470000"
"Thriller","紅番區","7500000","39986970000"
"Thriller","Coriolanus","7700000","39979470000"
"Thriller","Swimming Pool","7800000","39971770000"
"Thriller","Limbo","8000000","39963970000"
"Thriller","A Nightmare on Elm Street 5: The Dream Child","8000000","39955970000"
"Thriller","Code of Honor","8000000","39947970000"
"Thriller","Salvation Boulevard","8000000","39939970000"
"Thriller","8 femmes","8000000","39931970000"
"Thriller","Fortress","8000000","39923970000"
"Thriller","The Exorcist","8000000","39915970000"
"Thriller","Pathology","8000000","39907970000"
"Thriller","Brooklyn Rules","8000000","39899970000"
"Thriller","The Life Before Her Eyes","8000000","39891970000"
"Thriller","Showdown in Little Tokyo","8000000","39883970000"
"Thriller","10th & Wolf","8000000","39875970000"
"Thriller","Pulp Fiction","8000000","39867970000"
"Thriller","The Boondock Saints II: All Saints Day","8000000","39859970000"
"Thriller","Ong Bak 2","8500000","39851970000"
"Thriller","The Way of the Gun","8500000","39843470000"
"Thriller","Nightcrawler","8500000","39834970000"
"Thriller","Swimfan","8500000","39826470000"
"Thriller","A Scanner Darkly","8700000","39817970000"
"Thriller","The I Inside","8800000","39809270000"
"Thriller","Heist","8900000","39800470000"
"Thriller","Child's Play","9000000","39791570000"
"Thriller","Skin Trade","9000000","39782570000"
"Thriller","Stay Alive","9000000","39773570000"
"Thriller","The Contender","9000000","39764570000"
"Thriller","The Purge: Anarchy","9000000","39755570000"
"Thriller","Black Christmas","9000000","39746570000"
"Thriller","Due occhi diabolici","9000000","39737570000"
"Thriller","Memento","9000000","39728570000"
"Thriller","Trust","9500000","39719570000"
"Thriller","You Only Live Twice","9500000","39710070000"
"Thriller","Saw IV","10000000","39700570000"
"Thriller","Gun Shy","10000000","39690570000"
"Thriller","The Fourth Kind","10000000","39680570000"
"Thriller","Edmond","10000000","39670570000"
"Thriller","The Spanish Prisoner","10000000","39660570000"
"Thriller","The Dead Zone","10000000","39650570000"
